PolynomialFunction
100.0,3, na, na, 0.0457411275357, na, 0.00676354526988
1000.0,3, 0.0102553306938, 0.0275194096038, 0.00327002664708, na, 0.0106505883318
NonDifferentiableFunction
0.0,0, 0.0081924742489, 0.00304166734732, 0.00367130301331, 0.0156056213101, 0.00727454677238
1.0,0, 0.00253398864124, 0.0166883915712, 0.0225073407273, 0.00948911579021, 0.00448554746042
3.0,0, 0.00722885046974, 0.00118700128435, 0.0202264050815, 0.0127396859586, 0.00531829601302
6.0,0, 0.00267018301641, 0.00344580887622, 0.00451196918675, 0.00305045684304, 0.00951628755877
10.0,0, 0.012314127062, 0.00868061564232, 0.0320446357638, 0.00624146691603, na
20.0,0, 0.0267021815903, 0.00891383526329, 0.0036839417916, 0.00242271339718, 0.00380027921834
100.0,0, 0.00360976481593, 0.0316093757046, 0.00783189778595, 0.0331502702908, 0.00260262002227
1000.0,0, 0.0188631343969, 0.00108515087456, 0.00298625323892, 0.00713615831096, 0.00189931807004
0.0,1, 0.00745060107454, 0.0163964526656, 0.00573214715682, 0.00071695764218, 0.00469937136733
1.0,1, 0.00295704394435, 0.00230847752215, 0.00139891303683, 0.0013281597045, 0.00535851223446
3.0,1, 0.00404010126112, 0.00374271909871, 0.00816360493781, 0.00703333889056, 0.00832170151828
6.0,1, 0.0019660859194, 0.00118429659118, 0.00427350145531, 0.000740189718392, 0.00383197361183
10.0,1, 0.00200749178031, 0.000933277313298, na, 0.000859401179959, 0.00194703396915
20.0,1, 0.00108794938895, 0.00291755910132, 0.00194069344277, 0.000708606318311, 0.00089966569672
100.0,1, 0.00140277365786, 0.00103386693551, 0.00188028329047, 0.00654174030173, 0.00249497068044
1000.0,1, 0.00181536239777, 0.00301625885271, 0.00135000899566, 0.00290128668797, 0.00142086648643
0.0,2, 0.000930862213258, 0.00614745623762, 0.00822780474266, 0.0028149104813, 0.00247460816682
1.0,2, 0.00124763182466, 0.00105621783242, 0.00136768365111, 0.0138452217935, 0.00173114465798
3.0,2, na, 0.000913052238668, 0.00265692411025, 0.00654024732368, 0.00947755626137
6.0,2, 0.00231275163844, 0.00223159704365, 0.00735897851702, 0.00105619281081, 0.0211683871964
10.0,2, 0.00116273059408, 0.00261960565593, 0.0187972989681, 0.0009580505672, 0.00222397621895
20.0,2, 0.00131842124382, 0.00128405204519, 0.00468986955856, 0.000861002068915, 0.00116175410131
100.0,2, 0.00943533221241, 0.00145495918629, 0.00133656776572, 0.00250944004571, 0.00125617998176
1000.0,2, 0.00084973859412, 0.00618706187555, 0.000772683113807, 0.00589822553816, 0.00221931227409
0.0,3, na, na, na, na, na
1.0,3, na, na, na, na, na
3.0,3, na, na, na, na, na
6.0,3, na, na, na, na, na
10.0,3, na, na, na, na, na
20.0,3, na, na, na, na, na
100.0,3, na, na, na, na, na
1000.0,3, na, na, na, na, na
